transaction_id,anomaly_type,severity,description,column,posting_date,fiscal_period,amount,vendor,original_value,currency,period
TXN001034,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (1),,2026-05-01,2026-01,,,,,
TXN001045,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (2),,2026-08-02,2026-02,,,,,
TXN001054,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (2),,2026-06-02,2026-02,,,,,
TXN001056,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (1),,2026-06-01,2026-01,,,,,
TXN001061,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (4) != fiscal period month (1),,2026-04-01,2026-01,,,,,
TXN001064,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (2),,2026-08-02,2026-02,,,,,
TXN001065,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (1),,2025-09-01,2025-01,,,,,
TXN001103,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (9),,2025-12-09,2025-09,,,,,
TXN001104,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (1),,2025-12-01,2025-01,,,,,
TXN001109,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (1),,2026-02-01,2026-01,,,,,
TXN001121,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (11),,2025-06-11,2025-11,,,,,
TXN001143,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (1),,2026-06-01,2026-01,,,,,
TXN001153,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (1),,2026-09-01,2026-01,,,,,
TXN001189,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (4),,2025-05-04,2025-04,,,,,
TXN001190,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (3),,2025-08-03,2025-03,,,,,
TXN001200,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2026-11-02,2026-02,,,,,
TXN001207,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (1),,2026-03-01,2026-01,,,,,
TXN001212,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (11),,2025-02-11,2025-11,,,,,
TXN001229,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (1),,2026-11-01,2026-01,,,,,
TXN001231,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (1),,2026-02-01,2026-01,,,,,
TXN001234,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (1),,2026-07-01,2026-01,,,,,
TXN001266,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (10) != fiscal period month (2),,2026-10-02,2026-02,,,,,
TXN001282,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (2),,2026-09-02,2026-02,,,,,
TXN001291,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (2),,2026-12-02,2026-02,,,,,
TXN001323,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (1) != fiscal period month (8),,2025-01-08,2025-08,,,,,
TXN001330,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (1),,2026-09-01,2026-01,,,,,
TXN001331,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2026-11-02,2026-02,,,,,
TXN001333,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (10) != fiscal period month (8),,2025-10-08,2025-08,,,,,
TXN001340,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (2),,2026-07-02,2026-02,,,,,
TXN001343,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (2),,2026-06-02,2026-02,,,,,
TXN001351,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (1) != fiscal period month (6),,2025-01-06,2025-06,,,,,
TXN001360,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (11),,2025-03-11,2025-11,,,,,
TXN001371,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (1) != fiscal period month (2),,2026-01-02,2026-02,,,,,
TXN001399,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (2),,2026-03-02,2026-02,,,,,
TXN001400,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (8),,2025-07-08,2025-08,,,,,
TXN001416,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (2),,2026-03-02,2026-02,,,,,
TXN001429,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (2),,2026-12-02,2026-02,,,,,
TXN001434,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (10) != fiscal period month (1),,2026-10-01,2026-01,,,,,
TXN001436,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (6),,2025-08-06,2025-06,,,,,
TXN001463,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (11),,2025-02-11,2025-11,,,,,
TXN001467,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (2),,2026-05-02,2026-02,,,,,
TXN001469,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (2),,2026-06-02,2026-02,,,,,
TXN001473,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (1) != fiscal period month (2),,2026-01-02,2026-02,,,,,
TXN001483,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (8),,2025-09-08,2025-08,,,,,
TXN001501,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (1),,2026-08-01,2026-01,,,,,
TXN001506,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (12),,2025-02-12,2025-12,,,,,
TXN001510,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2026-11-02,2026-02,,,,,
TXN001545,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (1),,2026-12-01,2026-01,,,,,
TXN001614,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (7),,2025-11-07,2025-07,,,,,
TXN001622,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (1),,2026-07-01,2026-01,,,,,
TXN001623,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (1),,2026-11-01,2026-01,,,,,
TXN001661,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (8),,2025-09-08,2025-08,,,,,
TXN001664,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (2),,2026-06-02,2026-02,,,,,
TXN001665,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (1),,2026-05-01,2026-01,,,,,
TXN001668,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (4) != fiscal period month (2),,2026-04-02,2026-02,,,,,
TXN001680,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (2),,2026-09-02,2026-02,,,,,
TXN001686,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (1),,2026-12-01,2026-01,,,,,
TXN001688,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (1),,2026-05-01,2026-01,,,,,
TXN001694,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (4) != fiscal period month (11),,2025-04-11,2025-11,,,,,
TXN001699,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (2),,2026-03-02,2026-02,,,,,
TXN001716,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (1),,2026-06-01,2026-01,,,,,
TXN001743,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (6),,2025-03-06,2025-06,,,,,
TXN001749,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (1),,2026-03-01,2026-01,,,,,
TXN001755,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (4) != fiscal period month (2),,2025-04-02,2025-02,,,,,
TXN001759,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (1),,2026-06-01,2026-01,,,,,
TXN001760,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (8),,2025-03-08,2025-08,,,,,
TXN001764,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (4) != fiscal period month (8),,2025-04-08,2025-08,,,,,
TXN001789,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (2),,2026-08-02,2026-02,,,,,
TXN001794,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (1),,2026-07-01,2026-01,,,,,
TXN001795,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (7),,2025-11-07,2025-07,,,,,
TXN001825,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (10),,2025-09-10,2025-10,,,,,
TXN001846,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (1),,2026-09-01,2026-01,,,,,
TXN001852,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (3),,2025-06-03,2025-03,,,,,
TXN001862,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (2),,2026-06-02,2026-02,,,,,
TXN001864,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2026-11-02,2026-02,,,,,
TXN001899,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2025-11-02,2025-02,,,,,
TXN001921,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (2),,2026-12-02,2026-02,,,,,
TXN001923,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (5),,2025-08-05,2025-05,,,,,
TXN001925,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (1),,2026-03-01,2026-01,,,,,
TXN001931,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (1),,2026-12-01,2026-01,,,,,
TXN001942,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (9),,2025-12-09,2025-09,,,,,
TXN001950,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (10),,2025-12-10,2025-10,,,,,
TXN001961,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (1),,2026-11-01,2026-01,,,,,
TXN001971,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (1),,2026-07-01,2026-01,,,,,
TXN001996,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (10) != fiscal period month (12),,2025-10-12,2025-12,,,,,
TXN002000,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (11),,2025-09-11,2025-11,,,,,
TXN002029,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (1) != fiscal period month (6),,2025-01-06,2025-06,,,,,
TXN002032,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (1),,2026-03-01,2026-01,,,,,
TXN002039,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (7),,2025-12-07,2025-07,,,,,
TXN002042,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (2),,2025-05-02,2025-02,,,,,
TXN002054,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (1),,2026-05-01,2026-01,,,,,
TXN002070,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (10) != fiscal period month (2),,2026-10-02,2026-02,,,,,
TXN002075,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (7),,2025-08-07,2025-07,,,,,
TXN002079,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (8),,2025-05-08,2025-08,,,,,
TXN002088,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (1),,2026-09-01,2026-01,,,,,
TXN002116,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (1) != fiscal period month (10),,2025-01-10,2025-10,,,,,
TXN002162,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (1),,2026-09-01,2026-01,,,,,
TXN002172,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (2),,2026-08-02,2026-02,,,,,
TXN002174,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (10) != fiscal period month (2),,2026-10-02,2026-02,,,,,
TXN002188,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (1),,2026-11-01,2026-01,,,,,
TXN002199,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (12),,2025-05-12,2025-12,,,,,
TXN002205,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (1),,2026-05-01,2026-01,,,,,
TXN002207,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (2),,2026-08-02,2026-02,,,,,
TXN002208,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (10) != fiscal period month (2),,2026-10-02,2026-02,,,,,
TXN002229,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (12),,2025-09-12,2025-12,,,,,
TXN002236,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (5),,2025-07-05,2025-05,,,,,
TXN002239,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (10) != fiscal period month (1),,2026-10-01,2026-01,,,,,
TXN002242,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (10),,2025-02-10,2025-10,,,,,
TXN002244,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (11),,2025-07-11,2025-11,,,,,
TXN002255,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (1),,2026-08-01,2026-01,,,,,
TXN002256,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (3),,2025-05-03,2025-03,,,,,
TXN002267,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (1),,2026-08-01,2026-01,,,,,
TXN002307,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (1),,2026-03-01,2026-01,,,,,
TXN002382,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (2),,2026-12-02,2026-02,,,,,
TXN002397,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (1),,2026-06-01,2026-01,,,,,
TXN002418,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2026-11-02,2026-02,,,,,
TXN002424,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2026-11-02,2026-02,,,,,
TXN002431,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (1) != fiscal period month (2),,2026-01-02,2026-02,,,,,
TXN002448,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (1),,2026-11-01,2026-01,,,,,
TXN002450,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (1),,2026-02-01,2026-01,,,,,
TXN002452,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (2),,2026-08-02,2026-02,,,,,
TXN002453,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (1),,2026-07-01,2026-01,,,,,
TXN002482,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2026-11-02,2026-02,,,,,
TXN002498,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (1),,2026-02-01,2026-01,,,,,
TXN002501,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (10),,2025-09-10,2025-10,,,,,
TXN002522,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (2),,2026-09-02,2026-02,,,,,
TXN002543,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (1),,2026-08-01,2026-01,,,,,
TXN002547,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (1),,2026-02-01,2026-01,,,,,
TXN002570,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2026-11-02,2026-02,,,,,
TXN002583,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (1),,2026-06-01,2026-01,,,,,
TXN002586,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (10) != fiscal period month (2),,2026-10-02,2026-02,,,,,
TXN002605,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (1),,2026-05-01,2026-01,,,,,
TXN002610,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (1),,2026-07-01,2026-01,,,,,
TXN002638,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (1),,2026-02-01,2026-01,,,,,
TXN002652,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (2),,2026-12-02,2026-02,,,,,
TXN002653,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (2),,2026-09-02,2026-02,,,,,
TXN002655,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (10),,2025-06-10,2025-10,,,,,
TXN002677,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (8),,2025-11-08,2025-08,,,,,
TXN002701,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (1),,2026-03-01,2026-01,,,,,
TXN002706,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (1),,2026-02-01,2026-01,,,,,
TXN002710,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (9),,2025-06-09,2025-09,,,,,
TXN002722,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (2),,2026-07-02,2026-02,,,,,
TXN002755,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (2),,2026-12-02,2026-02,,,,,
TXN002757,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (1),,2026-12-01,2026-01,,,,,
TXN002758,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (2),,2026-08-02,2026-02,,,,,
TXN002759,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (1) != fiscal period month (11),,2025-01-11,2025-11,,,,,
TXN002764,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (1),,2025-02-01,2025-01,,,,,
TXN002766,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (2),,2026-03-02,2026-02,,,,,
TXN002776,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (2),,2026-08-02,2026-02,,,,,
TXN002783,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (10) != fiscal period month (1),,2026-10-01,2026-01,,,,,
TXN002810,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (1),,2026-11-01,2026-01,,,,,
TXN002812,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (3),,2025-08-03,2025-03,,,,,
TXN002816,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2026-11-02,2026-02,,,,,
TXN002817,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (2),,2026-06-02,2026-02,,,,,
TXN002820,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (2),,2026-09-02,2026-02,,,,,
TXN002826,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (2),,2026-07-02,2026-02,,,,,
TXN002828,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (1),,2026-06-01,2026-01,,,,,
TXN002885,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (2),,2026-03-02,2026-02,,,,,
TXN002917,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (1),,2026-09-01,2026-01,,,,,
TXN002950,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (4),,2025-06-04,2025-04,,,,,
TXN002954,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (2),,2026-07-02,2026-02,,,,,
TXN002961,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (1),,2026-02-01,2026-01,,,,,
TXN002972,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (8) != fiscal period month (2),,2026-08-02,2026-02,,,,,
TXN002978,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (2) != fiscal period month (6),,2025-02-06,2025-06,,,,,
TXN002991,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (2),,2026-07-02,2026-02,,,,,
TXN002995,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (10) != fiscal period month (12),,2025-10-12,2025-12,,,,,
TXN003009,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (1),,2026-03-01,2026-01,,,,,
TXN003019,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (1),,2026-09-01,2026-01,,,,,
TXN003029,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (2),,2026-09-02,2026-02,,,,,
TXN003030,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (8),,2025-09-08,2025-08,,,,,
TXN003037,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (12),,2025-03-12,2025-12,,,,,
TXN003063,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (1),,2026-03-01,2026-01,,,,,
TXN003069,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (2),,2026-12-02,2026-02,,,,,
TXN003084,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2026-11-02,2026-02,,,,,
TXN003085,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (1),,2026-06-01,2026-01,,,,,
TXN003086,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (11) != fiscal period month (2),,2026-11-02,2026-02,,,,,
TXN003102,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (6) != fiscal period month (1),,2026-06-01,2026-01,,,,,
TXN003108,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (1) != fiscal period month (7),,2025-01-07,2025-07,,,,,
TXN003116,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (2),,2026-05-02,2026-02,,,,,
TXN003125,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (1),,2026-07-01,2026-01,,,,,
TXN003130,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (5) != fiscal period month (1),,2026-05-01,2026-01,,,,,
TXN003143,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (4) != fiscal period month (2),,2026-04-02,2026-02,,,,,
TXN003144,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (12) != fiscal period month (2),,2026-12-02,2026-02,,,,,
TXN003167,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (1),,2026-03-01,2026-01,,,,,
TXN003172,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (3) != fiscal period month (1),,2026-03-01,2026-01,,,,,
TXN003195,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (9) != fiscal period month (1),,2026-09-01,2026-01,,,,,
TXN003276,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (2),,2026-07-02,2026-02,,,,,
TXN003279,FISCAL_PERIOD_MISMATCH,HIGH,Posting date month (7) != fiscal period month (11),,2025-07-11,2025-11,,,,,
