transaction_id,rule_id,rule_name,severity,description,amount,vendor,account
TXN001017,EX001,Rule 1,MEDIUM,Rule 1,31514.84798,Deloitte Touche,5200
TXN001018,EX001,Rule 1,MEDIUM,Rule 1,76012.28711,Accenture Pty,5310
TXN001024,EX001,Rule 1,MEDIUM,Rule 1,28181.97293,ServiceNow Inc,5520
TXN001030,EX001,Rule 1,MEDIUM,Rule 1,55653.96342000001,Google,5200
TXN001031,EX001,Rule 1,MEDIUM,Rule 1,26493.4768,Google,5620
TXN001032,EX001,Rule 1,MEDIUM,Rule 1,32875.94,Zoom,5420
TXN001036,EX001,Rule 1,MEDIUM,Rule 1,9300.78,LinkedIn Corp,5520
TXN001042,EX001,Rule 1,MEDIUM,Rule 1,37368.112,Robert Half International,5210
TXN001044,EX001,Rule 1,MEDIUM,Rule 1,32189.87145,AWS,5810
TXN001057,EX001,Rule 1,MEDIUM,Rule 1,22296.992895,ServiceNow Inc,5600
TXN001063,EX001,Rule 1,MEDIUM,Rule 1,49482.4185,Atlassian Pty,5420
TXN001066,EX001,Rule 1,MEDIUM,Rule 1,43546.78,EY Australia,5510
TXN001070,EX001,Rule 1,MEDIUM,Rule 1,12160.993885,Adobe,5320
TXN001075,EX001,Rule 1,MEDIUM,Rule 1,84494.5917,Oracle,5010
TXN001078,EX001,Rule 1,MEDIUM,Rule 1,10918.34265,PWC,5520
TXN001087,EX001,Rule 1,MEDIUM,Rule 1,66263.61065,AusPost,5920
TXN001088,EX001,Rule 1,MEDIUM,Rule 1,5530.96,Oracle,5100
TXN001090,EX001,Rule 1,MEDIUM,Rule 1,52490.149249999995,GCP,5620
TXN001091,EX001,Rule 1,MEDIUM,Rule 1,40876.73975,AWS,5110
TXN001094,EX001,Rule 1,MEDIUM,Rule 1,39975.79,Deloitte Touche,5920
TXN001095,EX001,Rule 1,MEDIUM,Rule 1,38378.136809999996,Seek Limited,5610
TXN001098,EX001,Rule 1,MEDIUM,Rule 1,18583.5111,Salesforce,5410
TXN001099,EX001,Rule 1,MEDIUM,Rule 1,435.31985,LinkedIn Corp,5110
TXN001102,EX001,Rule 1,MEDIUM,Rule 1,20841.38,Accenture Pty,5420
TXN001103,EX001,Rule 1,MEDIUM,Rule 1,7941.08896,DHL Express,5300
TXN001104,EX001,Rule 1,MEDIUM,Rule 1,2793.9795,Deloitte Touche,5410
TXN001105,EX001,Rule 1,MEDIUM,Rule 1,78487.5728,Deloitte Touche,5910
TXN001111,EX001,Rule 1,MEDIUM,Rule 1,21877.46,KPMG Australia,5200
TXN001112,EX001,Rule 1,MEDIUM,Rule 1,44805.61,KPMG Australia,5800
TXN001113,EX001,Rule 1,MEDIUM,Rule 1,72232.16548,MSFT,5200
TXN001122,EX001,Rule 1,MEDIUM,Rule 1,38604.71307,AWS,5020
TXN001129,EX001,Rule 1,MEDIUM,Rule 1,38996.81,Microsoft,5610
TXN001135,EX001,Rule 1,MEDIUM,Rule 1,20633.175209999998,EY Australia,5610
TXN001136,EX001,Rule 1,MEDIUM,Rule 1,36225.50485,Telstra Corp,5610
TXN001138,EX001,Rule 1,MEDIUM,Rule 1,77080.31285,Deloitte Touche,5210
TXN001144,EX001,Rule 1,MEDIUM,Rule 1,50574.49958999999,Deloitte Touche,5010
TXN001145,EX001,Rule 1,MEDIUM,Rule 1,25417.61742,WeWork Australia,5010
TXN001147,EX001,Rule 1,MEDIUM,Rule 1,64822.33624999999,Atlassian Pty,5920
TXN001148,EX001,Rule 1,MEDIUM,Rule 1,79380.91035,Optus Pty,5800
TXN001152,EX001,Rule 1,MEDIUM,Rule 1,37930.95,KPMG Australia,5500
TXN001155,EX001,Rule 1,MEDIUM,Rule 1,50817.49548,McKinsey,5010
TXN001158,EX001,Rule 1,MEDIUM,Rule 1,8446.334499999999,Adobe,5520
TXN001160,EX001,Rule 1,MEDIUM,Rule 1,13065.5,Federal Express,5200
TXN001162,EX001,Rule 1,MEDIUM,Rule 1,73254.57896,Amazon,5000
TXN001170,EX001,Rule 1,MEDIUM,Rule 1,29639.818160000003,LinkedIn Corp,5420
TXN001172,EX001,Rule 1,MEDIUM,Rule 1,4887.450940000001,Salesforce,5510
TXN001174,EX001,Rule 1,MEDIUM,Rule 1,19488.04084,Salesforce,5000
TXN001175,EX001,Rule 1,MEDIUM,Rule 1,63115.861249999994,Oracle,5220
TXN001182,EX001,Rule 1,MEDIUM,Rule 1,61975.081589999994,Google,5900
TXN001187,EX001,Rule 1,MEDIUM,Rule 1,26773.59,Oracle,5200
TXN001193,EX001,Rule 1,MEDIUM,Rule 1,41114.14,Regus Australia,5710
TXN001196,EX001,Rule 1,MEDIUM,Rule 1,3286.3177799999994,BCG,5700
TXN001198,EX001,Rule 1,MEDIUM,Rule 1,12929.99016,SAP,5710
TXN001199,EX001,Rule 1,MEDIUM,Rule 1,11169.30258,AWS,5310
TXN001201,EX001,Rule 1,MEDIUM,Rule 1,33201.57,Salesforce,5310
TXN001202,EX001,Rule 1,MEDIUM,Rule 1,10293.98535,AusPost,5620
TXN001206,EX001,Rule 1,MEDIUM,Rule 1,8223.87,ServiceNow Inc,5910
TXN001207,EX001,Rule 1,MEDIUM,Rule 1,30919.16,Hays,5900
TXN001208,EX001,Rule 1,MEDIUM,Rule 1,23851.6914,Google,5320
TXN001213,EX001,Rule 1,MEDIUM,Rule 1,2628.86793,AWS,5700
TXN001214,EX001,Rule 1,MEDIUM,Rule 1,35740.765139999996,Hays,5710
TXN001215,EX001,Rule 1,MEDIUM,Rule 1,18381.39,BCG,5020
TXN001218,EX001,Rule 1,MEDIUM,Rule 1,27941.98,PWC,5210
TXN001222,EX001,Rule 1,MEDIUM,Rule 1,4071.84,Telstra Corp,5400
TXN001230,EX001,Rule 1,MEDIUM,Rule 1,16482.32256,PWC,5000
TXN001234,EX001,Rule 1,MEDIUM,Rule 1,23020.7781,Telstra Corp,5800
TXN001235,EX001,Rule 1,MEDIUM,Rule 1,62034.34864,Zoom,5410
TXN001242,EX001,Rule 1,MEDIUM,Rule 1,40833.60508,Robert Half International,5410
TXN001245,EX001,Rule 1,MEDIUM,Rule 1,66427.33165,McKinsey,5500
TXN001247,EX001,Rule 1,MEDIUM,Rule 1,8906.3775,Oracle,5010
TXN001250,EX001,Rule 1,MEDIUM,Rule 1,5748.2083,Regus Australia,5600
TXN001251,EX001,Rule 1,MEDIUM,Rule 1,19322.55,Regus Australia,5620
TXN001255,EX001,Rule 1,MEDIUM,Rule 1,7507.32,Workday,5510
TXN001266,EX001,Rule 1,MEDIUM,Rule 1,50175.87655,Atlassian Pty,5900
TXN001267,EX001,Rule 1,MEDIUM,Rule 1,23363.18772,PWC,5210
TXN001269,EX001,Rule 1,MEDIUM,Rule 1,28913.442090000004,Microsoft,5920
TXN001273,EX001,Rule 1,MEDIUM,Rule 1,29661.14295,Salesforce,5610
TXN001274,EX001,Rule 1,MEDIUM,Rule 1,39837.31,Regus Australia,5020
TXN001281,EX001,Rule 1,MEDIUM,Rule 1,53849.628,Zoom,5920
TXN001282,EX001,Rule 1,MEDIUM,Rule 1,50460.34375,Oracle,5010
TXN001289,EX001,Rule 1,MEDIUM,Rule 1,24322.407209999998,ServiceNow Inc,5300
TXN001301,EX001,Rule 1,MEDIUM,Rule 1,87312.29866,AusPost,5110
TXN001304,EX001,Rule 1,MEDIUM,Rule 1,27590.151900000004,Workday,5410
TXN001305,EX001,Rule 1,MEDIUM,Rule 1,2141.7,EY Australia,5120
TXN001314,EX001,Rule 1,MEDIUM,Rule 1,43471.51685,DHL Express,5710
TXN001322,EX001,Rule 1,MEDIUM,Rule 1,12229.433719999999,Amazon,5300
TXN001328,EX001,Rule 1,MEDIUM,Rule 1,76689.3446,Adobe,5510
TXN001330,EX001,Rule 1,MEDIUM,Rule 1,20781.966089999998,Regus Australia,5520
TXN001331,EX001,Rule 1,MEDIUM,Rule 1,21750.525999999998,Seek Limited,5610
TXN001333,EX001,Rule 1,MEDIUM,Rule 1,7221.8592,Telstra Corp,5610
TXN001337,EX001,Rule 1,MEDIUM,Rule 1,25826.80112,Hays,5510
TXN001342,EX001,Rule 1,MEDIUM,Rule 1,47911.0464,Oracle,5020
TXN001344,EX001,Rule 1,MEDIUM,Rule 1,17872.05064,GCP,5510
TXN001345,EX001,Rule 1,MEDIUM,Rule 1,51884.48790000001,Adobe,5800
TXN001346,EX001,Rule 1,MEDIUM,Rule 1,2296.7835200000004,Deloitte Touche,5620
TXN001347,EX001,Rule 1,MEDIUM,Rule 1,56941.91754999999,Amazon,5210
TXN001354,EX001,Rule 1,MEDIUM,Rule 1,51643.28774,Telstra Corp,5310
TXN001356,EX001,Rule 1,MEDIUM,Rule 1,27218.31464,Slack,5210
TXN001361,EX001,Rule 1,MEDIUM,Rule 1,84158.23395000001,Accenture Pty,5400
TXN001362,EX001,Rule 1,MEDIUM,Rule 1,87691.3295,Adobe,5420
TXN001363,EX001,Rule 1,MEDIUM,Rule 1,36783.31,Deloitte Touche,5900
TXN001368,EX001,Rule 1,MEDIUM,Rule 1,11006.20962,Slack,5520
TXN001370,EX001,Rule 1,MEDIUM,Rule 1,50195.83396,WeWork Australia,5500
TXN001373,EX001,Rule 1,MEDIUM,Rule 1,12157.04,Slack,5420
TXN001376,EX001,Rule 1,MEDIUM,Rule 1,44634.32,Regus Australia,5120
TXN001384,EX001,Rule 1,MEDIUM,Rule 1,6128.54308,Oracle,5300
TXN001387,EX001,Rule 1,MEDIUM,Rule 1,4767.5613,WeWork Australia,5220
TXN001390,EX001,Rule 1,MEDIUM,Rule 1,6024.299,KPMG Australia,5010
TXN001391,EX001,Rule 1,MEDIUM,Rule 1,40911.96576,SAP,5610
TXN001392,EX001,Rule 1,MEDIUM,Rule 1,28187.43423,ServiceNow Inc,5120
TXN001394,EX001,Rule 1,MEDIUM,Rule 1,31217.880560000005,Accenture Pty,5510
TXN001395,EX001,Rule 1,MEDIUM,Rule 1,11420.3,Google,5510
TXN001396,EX001,Rule 1,MEDIUM,Rule 1,65409.182830000005,SAP,5110
TXN001397,EX001,Rule 1,MEDIUM,Rule 1,88062.78859000001,Telstra Corp,5520
TXN001398,EX001,Rule 1,MEDIUM,Rule 1,32563.26,Atlassian Pty,5210
TXN001401,EX001,Rule 1,MEDIUM,Rule 1,38880.679090000005,DHL Express,5600
TXN001404,EX001,Rule 1,MEDIUM,Rule 1,13330.2,Amazon,5320
TXN001406,EX001,Rule 1,MEDIUM,Rule 1,11976.15,ServiceNow Inc,5610
TXN001409,EX001,Rule 1,MEDIUM,Rule 1,36971.76745,Zoom,5620
TXN001411,EX001,Rule 1,MEDIUM,Rule 1,64742.0112,Adobe,5500
TXN001413,EX001,Rule 1,MEDIUM,Rule 1,19920.84687,PWC,5420
TXN001415,EX001,Rule 1,MEDIUM,Rule 1,77130.027,EY Australia,5300
TXN001417,EX001,Rule 1,MEDIUM,Rule 1,37635.84684,Hays,5700
TXN001419,EX001,Rule 1,MEDIUM,Rule 1,35583.834455000004,Amazon,5400
TXN001421,EX001,Rule 1,MEDIUM,Rule 1,4836.53315,Robert Half International,5110
TXN001425,EX001,Rule 1,MEDIUM,Rule 1,23229.677200000002,BCG,5200
TXN001439,EX001,Rule 1,MEDIUM,Rule 1,15722.02254,LinkedIn Corp,5920
TXN001440,EX001,Rule 1,MEDIUM,Rule 1,2667.45522,LinkedIn Corp,5410
TXN001447,EX001,Rule 1,MEDIUM,Rule 1,30959.96,WeWork Australia,5220
TXN001451,EX001,Rule 1,MEDIUM,Rule 1,37583.09595,Regus Australia,5910
TXN001455,EX001,Rule 1,MEDIUM,Rule 1,42367.17,BCG,5810
TXN001457,EX001,Rule 1,MEDIUM,Rule 1,66577.1731,Microsoft,5210
TXN001458,EX001,Rule 1,MEDIUM,Rule 1,8828.7318,ServiceNow Inc,5710
TXN001459,EX001,Rule 1,MEDIUM,Rule 1,40891.33224,MSFT,5210
TXN001468,EX001,Rule 1,MEDIUM,Rule 1,40555.2629,Salesforce,5400
TXN001469,EX001,Rule 1,MEDIUM,Rule 1,26127.52024,Optus Pty,5600
TXN001471,EX001,Rule 1,MEDIUM,Rule 1,20240.74,Telstra Corp,5110
TXN001473,EX001,Rule 1,MEDIUM,Rule 1,26226.71,Slack,5220
TXN001480,EX001,Rule 1,MEDIUM,Rule 1,52049.76483,DHL Express,5120
TXN001481,EX001,Rule 1,MEDIUM,Rule 1,54517.04561999999,Google,5620
TXN001482,EX001,Rule 1,MEDIUM,Rule 1,57085.69099999999,DHL Express,5610
TXN001484,EX001,Rule 1,MEDIUM,Rule 1,31919.882600000004,Accenture Pty,5600
TXN001486,EX001,Rule 1,MEDIUM,Rule 1,85922.43726,MSFT,5700
TXN001489,EX001,Rule 1,MEDIUM,Rule 1,41201.15,KPMG Australia,5320
TXN001497,EX001,Rule 1,MEDIUM,Rule 1,31390.416839999994,KPMG Australia,5800
TXN001498,EX001,Rule 1,MEDIUM,Rule 1,22726.014760000002,WeWork Australia,5520
TXN001499,EX001,Rule 1,MEDIUM,Rule 1,34315.263965,Google,5700
TXN001505,EX001,Rule 1,MEDIUM,Rule 1,37988.53,McKinsey,5000
TXN001506,EX001,Rule 1,MEDIUM,Rule 1,2803.16043,DHL Express,5410
TXN001510,EX001,Rule 1,MEDIUM,Rule 1,15107.514960000002,Atlassian Pty,5710
TXN001516,EX001,Rule 1,MEDIUM,Rule 1,29757.05,McKinsey,5910
TXN001518,EX001,Rule 1,MEDIUM,Rule 1,11832.37426,DHL Express,5900
TXN001519,EX001,Rule 1,MEDIUM,Rule 1,46262.068349999994,AusPost,5010
TXN001522,EX001,Rule 1,MEDIUM,Rule 1,41978.772269999994,MSFT,5420
TXN001525,EX001,Rule 1,MEDIUM,Rule 1,36282.86455,PWC,5510
TXN001531,EX001,Rule 1,MEDIUM,Rule 1,1060.6352900000002,Slack,5020
TXN001532,EX001,Rule 1,MEDIUM,Rule 1,58553.183249999995,EY Australia,5800
TXN001533,EX001,Rule 1,MEDIUM,Rule 1,6466.70996,Hays,5900
TXN001536,EX001,Rule 1,MEDIUM,Rule 1,16928.09308,Microsoft,5600
TXN001538,EX001,Rule 1,MEDIUM,Rule 1,5144.677195,Hays,5210
TXN001539,EX001,Rule 1,MEDIUM,Rule 1,43224.3071,MSFT,5100
TXN001545,EX001,Rule 1,MEDIUM,Rule 1,37614.794395000004,GCP,5800
TXN001546,EX001,Rule 1,MEDIUM,Rule 1,29132.9,DHL Express,5610
TXN001550,EX001,Rule 1,MEDIUM,Rule 1,30030.495000000003,Accenture Pty,5200
TXN001551,EX001,Rule 1,MEDIUM,Rule 1,34317.71,Robert Half International,5920
TXN001552,EX001,Rule 1,MEDIUM,Rule 1,24384.23,Atlassian Pty,5120
TXN001553,EX001,Rule 1,MEDIUM,Rule 1,23082.598,BCG,5100
TXN001554,EX001,Rule 1,MEDIUM,Rule 1,41473.38672,Microsoft,5610
TXN001560,EX001,Rule 1,MEDIUM,Rule 1,38695.19,Atlassian Pty,5520
TXN001562,EX001,Rule 1,MEDIUM,Rule 1,3852.4057000000003,Oracle,5920
TXN001564,EX001,Rule 1,MEDIUM,Rule 1,30730.547250000003,Atlassian Pty,5520
TXN001566,EX001,Rule 1,MEDIUM,Rule 1,22800.79351,Slack,5900
TXN001578,EX001,Rule 1,MEDIUM,Rule 1,58116.18725,EY Australia,5110
TXN001583,EX001,Rule 1,MEDIUM,Rule 1,28850.06,Google,5620
TXN001587,EX001,Rule 1,MEDIUM,Rule 1,3213.5117,Deloitte Touche,5900
TXN001591,EX001,Rule 1,MEDIUM,Rule 1,5832.17555,Robert Half International,5400
TXN001594,EX001,Rule 1,MEDIUM,Rule 1,38548.59,Accenture Pty,5700
TXN001598,EX001,Rule 1,MEDIUM,Rule 1,7010.39,McKinsey,5320
TXN001600,EX001,Rule 1,MEDIUM,Rule 1,17091.3418,Accenture Pty,5420
TXN001603,EX001,Rule 1,MEDIUM,Rule 1,13517.2,PWC,5320
TXN001606,EX001,Rule 1,MEDIUM,Rule 1,16979.8006,Amazon,5510
TXN001612,EX001,Rule 1,MEDIUM,Rule 1,42017.03,AusPost,5600
TXN001617,EX001,Rule 1,MEDIUM,Rule 1,65850.82675,Amazon,5200
TXN001620,EX001,Rule 1,MEDIUM,Rule 1,48687.25248,Zoom,5500
TXN001624,EX001,Rule 1,MEDIUM,Rule 1,7290.7594899999995,Regus Australia,5010
TXN001630,EX001,Rule 1,MEDIUM,Rule 1,68032.5855,EY Australia,5520
TXN001633,EX001,Rule 1,MEDIUM,Rule 1,5781.97115,Atlassian Pty,5800
TXN001640,EX001,Rule 1,MEDIUM,Rule 1,11646.18812,Zoom,5020
TXN001642,EX001,Rule 1,MEDIUM,Rule 1,66238.95083,Accenture Pty,5520
TXN001644,EX001,Rule 1,MEDIUM,Rule 1,43778.84,McKinsey,5200
TXN001645,EX001,Rule 1,MEDIUM,Rule 1,12516.4375,Seek Limited,5520
TXN001647,EX001,Rule 1,MEDIUM,Rule 1,51954.28140000001,LinkedIn Corp,5710
TXN001649,EX001,Rule 1,MEDIUM,Rule 1,8733.13521,Google,5500
TXN001655,EX001,Rule 1,MEDIUM,Rule 1,14179.212959999999,Telstra Corp,5100
TXN001657,EX001,Rule 1,MEDIUM,Rule 1,8832.87181,Deloitte Touche,5100
TXN001663,EX001,Rule 1,MEDIUM,Rule 1,68905.4608,PWC,5300
TXN001664,EX001,Rule 1,MEDIUM,Rule 1,63368.587999999996,DHL Express,5810
TXN001665,EX001,Rule 1,MEDIUM,Rule 1,43590.31585,SAP,5110
TXN001668,EX001,Rule 1,MEDIUM,Rule 1,17774.95,Google,5700
TXN001669,EX001,Rule 1,MEDIUM,Rule 1,60925.10873,MSFT,5110
TXN001670,EX001,Rule 1,MEDIUM,Rule 1,64442.684550000005,Slack,5710
TXN001672,EX001,Rule 1,MEDIUM,Rule 1,12382.70223,GCP,5910
TXN001674,EX001,Rule 1,MEDIUM,Rule 1,4809.08,Atlassian Pty,5210
TXN001675,EX001,Rule 1,MEDIUM,Rule 1,34287.7,PWC,5600
TXN001676,EX001,Rule 1,MEDIUM,Rule 1,22489.751350000002,Workday,5910
TXN001677,EX001,Rule 1,MEDIUM,Rule 1,43570.08047,Salesforce,5800
TXN001679,EX001,Rule 1,MEDIUM,Rule 1,39440.08,Microsoft,5100
TXN001683,EX001,Rule 1,MEDIUM,Rule 1,74864.95026,Slack,5020
TXN001685,EX001,Rule 1,MEDIUM,Rule 1,35232.34,Federal Express,5610
TXN001690,EX001,Rule 1,MEDIUM,Rule 1,20560.24,Optus Pty,5920
TXN001694,EX001,Rule 1,MEDIUM,Rule 1,12552.96756,Zoom,5110
TXN001696,EX001,Rule 1,MEDIUM,Rule 1,23945.81847,Atlassian Pty,5320
TXN001699,EX001,Rule 1,MEDIUM,Rule 1,12141.35972,GCP,5900
TXN001704,EX001,Rule 1,MEDIUM,Rule 1,28139.879,Google,5420
TXN001705,EX001,Rule 1,MEDIUM,Rule 1,24678.41199,MSFT,5600
TXN001707,EX001,Rule 1,MEDIUM,Rule 1,14728.47999,Deloitte Touche,5800
TXN001709,EX001,Rule 1,MEDIUM,Rule 1,19219.8753,AWS,5900
TXN001711,EX001,Rule 1,MEDIUM,Rule 1,34632.2776,Slack,5220
TXN001714,EX001,Rule 1,MEDIUM,Rule 1,8404.1,WeWork Australia,5010
TXN001715,EX001,Rule 1,MEDIUM,Rule 1,53285.92009,ServiceNow Inc,5200
TXN001716,EX001,Rule 1,MEDIUM,Rule 1,57860.65644,Zoom,5100
TXN001717,EX001,Rule 1,MEDIUM,Rule 1,50947.594580000004,AWS,5610
TXN001720,EX001,Rule 1,MEDIUM,Rule 1,5713.47,AusPost,5700
TXN001721,EX001,Rule 1,MEDIUM,Rule 1,9193.981,MSFT,5700
TXN001722,EX001,Rule 1,MEDIUM,Rule 1,23080.98885,Telstra Corp,5400
TXN001731,EX001,Rule 1,MEDIUM,Rule 1,28809.9231,Slack,5000
TXN001733,EX001,Rule 1,MEDIUM,Rule 1,18383.85844,Atlassian Pty,5110
TXN001735,EX001,Rule 1,MEDIUM,Rule 1,13237.96,Slack,5210
TXN001740,EX001,Rule 1,MEDIUM,Rule 1,5206.24,PWC,5320
TXN001741,EX001,Rule 1,MEDIUM,Rule 1,40461.6,Salesforce,5010
TXN001742,EX001,Rule 1,MEDIUM,Rule 1,12934.27,Robert Half International,5010
TXN001745,EX001,Rule 1,MEDIUM,Rule 1,74075.75733000001,Atlassian Pty,5300
TXN001746,EX001,Rule 1,MEDIUM,Rule 1,33318.5292,DHL Express,5900
TXN001748,EX001,Rule 1,MEDIUM,Rule 1,15044.49,McKinsey,5500
TXN001751,EX001,Rule 1,MEDIUM,Rule 1,447.54842999999994,Hays,5410
TXN001758,EX001,Rule 1,MEDIUM,Rule 1,19817.260769999997,Accenture Pty,5610
TXN001759,EX001,Rule 1,MEDIUM,Rule 1,53654.015759999995,Regus Australia,5700
TXN001761,EX001,Rule 1,MEDIUM,Rule 1,33560.45,BCG,5100
TXN001762,EX001,Rule 1,MEDIUM,Rule 1,23587.276595,DHL Express,5010
TXN001768,EX001,Rule 1,MEDIUM,Rule 1,52711.5702,Workday,5310
TXN001774,EX001,Rule 1,MEDIUM,Rule 1,5961.61926,Atlassian Pty,5520
TXN001776,EX001,Rule 1,MEDIUM,Rule 1,4041.39,WeWork Australia,5210
TXN001779,EX001,Rule 1,MEDIUM,Rule 1,40940.00541,Telstra Corp,5420
TXN001782,EX001,Rule 1,MEDIUM,Rule 1,32356.13,Microsoft,5010
TXN001783,EX001,Rule 1,MEDIUM,Rule 1,44208.11592,MSFT,5620
TXN001784,EX001,Rule 1,MEDIUM,Rule 1,73545.20365,Salesforce,5620
TXN001790,EX001,Rule 1,MEDIUM,Rule 1,55494.92325000001,WeWork Australia,5520
TXN001796,EX001,Rule 1,MEDIUM,Rule 1,65932.83653999999,Amazon,5300
TXN001797,EX001,Rule 1,MEDIUM,Rule 1,54489.71322,ServiceNow Inc,5220
TXN001800,EX001,Rule 1,MEDIUM,Rule 1,26348.55,Microsoft,5620
TXN001803,EX001,Rule 1,MEDIUM,Rule 1,2718.9358,Oracle,5220
TXN001804,EX001,Rule 1,MEDIUM,Rule 1,5892.98125,Telstra Corp,5610
TXN001807,EX001,Rule 1,MEDIUM,Rule 1,6621.71,Zoom,5700
TXN001810,EX001,Rule 1,MEDIUM,Rule 1,45710.45487,Microsoft,5900
TXN001815,EX001,Rule 1,MEDIUM,Rule 1,53294.95275,AWS,5900
TXN001818,EX001,Rule 1,MEDIUM,Rule 1,40001.1,Microsoft,5510
TXN001819,EX001,Rule 1,MEDIUM,Rule 1,24592.59,MSFT,5220
TXN001822,EX001,Rule 1,MEDIUM,Rule 1,2019.1,Oracle,5410
TXN001824,EX001,Rule 1,MEDIUM,Rule 1,39708.65,Google,5510
TXN001828,EX001,Rule 1,MEDIUM,Rule 1,28014.09328,Workday,5120
TXN001831,EX001,Rule 1,MEDIUM,Rule 1,52128.70649999999,Federal Express,5400
TXN001833,EX001,Rule 1,MEDIUM,Rule 1,17310.25,Seek Limited,5100
TXN001837,EX001,Rule 1,MEDIUM,Rule 1,44771.05,GCP,5410
TXN001840,EX001,Rule 1,MEDIUM,Rule 1,6945.756,AWS,5810
TXN001842,EX001,Rule 1,MEDIUM,Rule 1,15667.453260000002,WeWork Australia,5500
TXN001843,EX001,Rule 1,MEDIUM,Rule 1,10075.45105,Workday,5500
TXN001845,EX001,Rule 1,MEDIUM,Rule 1,39280.995749999995,DHL Express,5710
TXN001852,EX001,Rule 1,MEDIUM,Rule 1,18532.541500000003,AWS,5900
TXN001853,EX001,Rule 1,MEDIUM,Rule 1,4381.8826500000005,AWS,5410
TXN001858,EX001,Rule 1,MEDIUM,Rule 1,19355.117,EY Australia,5900
TXN001859,EX001,Rule 1,MEDIUM,Rule 1,28320.78652,SAP,5410
TXN001860,EX001,Rule 1,MEDIUM,Rule 1,67792.2718,Microsoft,5610
TXN001863,EX001,Rule 1,MEDIUM,Rule 1,11132.903900000001,Deloitte Touche,5310
TXN001866,EX001,Rule 1,MEDIUM,Rule 1,1281.63,Google,5610
TXN001872,EX001,Rule 1,MEDIUM,Rule 1,17388.2001,MSFT,5210
TXN001890,EX001,Rule 1,MEDIUM,Rule 1,11474.54,Workday,5920
TXN001898,EX001,Rule 1,MEDIUM,Rule 1,44557.57,KPMG Australia,5500
TXN001907,EX001,Rule 1,MEDIUM,Rule 1,6599.19,LinkedIn Corp,5220
TXN001910,EX001,Rule 1,MEDIUM,Rule 1,18225.52452,Robert Half International,5800
TXN001913,EX001,Rule 1,MEDIUM,Rule 1,35000.86975,AWS,5020
TXN001915,EX001,Rule 1,MEDIUM,Rule 1,43083.34,WeWork Australia,5520
TXN001921,EX001,Rule 1,MEDIUM,Rule 1,24294.3158,Robert Half International,5620
TXN001928,EX001,Rule 1,MEDIUM,Rule 1,11517.709700000001,McKinsey,5100
TXN001931,EX001,Rule 1,MEDIUM,Rule 1,40087.36413,Amazon,5520
TXN001938,EX001,Rule 1,MEDIUM,Rule 1,24798.635,WeWork Australia,5920
TXN001940,EX001,Rule 1,MEDIUM,Rule 1,84632.732,Regus Australia,5120
TXN001941,EX001,Rule 1,MEDIUM,Rule 1,19692.117155,BCG,5100
TXN001943,EX001,Rule 1,MEDIUM,Rule 1,34973.59,Deloitte Touche,5900
TXN001946,EX001,Rule 1,MEDIUM,Rule 1,41652.33190999999,Amazon,5100
TXN001948,EX001,Rule 1,MEDIUM,Rule 1,28590.948614999998,McKinsey,5120
TXN001954,EX001,Rule 1,MEDIUM,Rule 1,70730.5376,Accenture Pty,5120
TXN001955,EX001,Rule 1,MEDIUM,Rule 1,65760.92688,Slack,5100
TXN001957,EX001,Rule 1,MEDIUM,Rule 1,28818.54908,Oracle,5320
TXN001961,EX001,Rule 1,MEDIUM,Rule 1,15044.20266,Oracle,5100
TXN001962,EX001,Rule 1,MEDIUM,Rule 1,44613.17,Microsoft,5420
TXN001965,EX001,Rule 1,MEDIUM,Rule 1,22728.73225,BCG,5920
TXN001966,EX001,Rule 1,MEDIUM,Rule 1,69069.70035,Amazon,5310
TXN001967,EX001,Rule 1,MEDIUM,Rule 1,31762.02,BCG,5300
TXN001970,EX001,Rule 1,MEDIUM,Rule 1,32379.81216,Robert Half International,5800
TXN001972,EX001,Rule 1,MEDIUM,Rule 1,50547.18578,Deloitte Touche,5300
TXN001981,EX001,Rule 1,MEDIUM,Rule 1,34569.900480000004,Seek Limited,5100
TXN001987,EX001,Rule 1,MEDIUM,Rule 1,14920.310249999999,MSFT,5700
TXN001988,EX001,Rule 1,MEDIUM,Rule 1,18007.32,ServiceNow Inc,5600
TXN001990,EX001,Rule 1,MEDIUM,Rule 1,22343.47908,BCG,5510
TXN001991,EX001,Rule 1,MEDIUM,Rule 1,38005.296115000005,WeWork Australia,5120
TXN001993,EX001,Rule 1,MEDIUM,Rule 1,8529.64525,Slack,5210
TXN001996,EX001,Rule 1,MEDIUM,Rule 1,52139.67655,Accenture Pty,5410
TXN001997,EX001,Rule 1,MEDIUM,Rule 1,28748.83548,EY Australia,5510
TXN001998,EX001,Rule 1,MEDIUM,Rule 1,17985.86,PWC,5300
TXN002001,EX001,Rule 1,MEDIUM,Rule 1,27397.46375,Accenture Pty,5500
TXN002005,EX001,Rule 1,MEDIUM,Rule 1,51845.29953,PWC,5420
TXN002006,EX001,Rule 1,MEDIUM,Rule 1,74209.57699,Salesforce,5900
TXN002007,EX001,Rule 1,MEDIUM,Rule 1,44771.86,EY Australia,5910
TXN002008,EX001,Rule 1,MEDIUM,Rule 1,23319.2,WeWork Australia,5400
TXN002009,EX001,Rule 1,MEDIUM,Rule 1,15280.49505,LinkedIn Corp,5810
